date,primemover_id,time,travel_empty,stopped_empty,loading,travel_loaded,stopped_loaded,dumping,nett_cycle_time
2023-01-14,7008,23:30:43,7.4,97.84,0,0.0,0.0,0.61,105.85
2023-01-15,7007,01:12:46,15.35,10.33,1.4,21.63,16.63,1.67,67.01
2023-01-15,7007,04:07:09,15.13,0.18,5.07,16.88,0.37,1.53,39.17
2023-01-15,7007,04:46:19,14.93,0.27,6.53,16.84,0.28,2.15,41.0
2023-01-15,7007,05:27:19,17.41,3.07,2.55,58.59,10.84,2.9,95.36
2023-01-15,7008,07:10:14,16.88,18.8,10.13,19.11,0.0,3.17,68.1
2023-01-15,7008,10:42:04,16.1,0.48,10.97,18.32,0.02,8.49,54.37
2023-01-15,7008,11:36:26,15.61,0.17,8.15,57.2,9.19,4.33,94.66
2023-01-15,7007,13:47:06,16.35,0.11,5.48,16.15,0.45,1.55,40.1
2023-01-15,7008,13:54:42,18.13,0.17,8.08,20.47,0.0,3.23,50.08
2023-01-15,7007,14:27:12,15.26,0.2,5.17,16.48,0.38,9.55,47.05
2023-01-15,7008,14:44:47,16.95,0.55,11.17,19.36,0.33,3.3,51.67
2023-01-15,7007,15:14:15,15.15,8.37,12.68,15.98,0.33,4.57,57.08
2023-01-15,7008,16:04:03,15.45,5.29,7.33,18.64,0.25,3.28,50.25
2023-01-15,7007,16:11:20,15.15,0.15,7.21,16.12,0.3,1.53,40.47
2023-01-15,7007,16:51:48,14.62,0.13,5.1,16.9,4.55,1.7,43.0
2023-01-15,7008,17:08:04,15.93,0.2,8.53,20.23,0.0,3.35,48.25
2023-01-15,7007,17:34:48,15.94,20.61,5.42,16.28,0.45,11.85,70.55
2023-01-15,7008,17:56:19,17.07,0.86,0,0.0,0.0,6.5,24.43
2023-01-15,7007,19:48:33,15.88,3.58,5.49,16.47,27.58,19.33,88.33
2023-01-15,7007,21:16:53,16.31,0.38,6.17,18.97,1.98,5.02,48.83
2023-01-15,7007,22:05:43,16.14,0.2,9.75,17.67,1.07,2.12,46.94
2023-01-15,7007,22:52:39,16.4,0.22,4.65,18.13,0.98,2.35,42.73
2023-01-15,7008,23:15:42,16.6,1.23,12.15,21.53,3.72,3.85,59.09
2023-01-16,7008,01:26:55,17.22,0.17,13.06,21.92,0.0,3.5,55.86
2023-01-16,7007,01:37:41,1.37,8.79,6.42,18.48,0.75,2.45,38.26
2023-01-16,7007,02:15:57,16.47,0.18,7.3,18.38,0.5,4.46,47.3
2023-01-16,7008,02:22:47,17.48,0.23,10.97,21.48,0.0,3.7,53.87
2023-01-16,7008,03:16:39,17.49,2.19,8.95,20.42,0.0,4.17,53.22
2023-01-16,7008,04:15:58,16.27,0.2,8.81,21.17,8.38,94.45,149.28
2023-01-16,7007,04:34:58,16.31,0.33,6.38,17.42,0.38,4.64,45.46
2023-01-16,7007,05:20:26,16.19,2.11,5.8,53.55,27.6,1.62,106.86
2023-01-16,7008,06:45:14,0.45,0.22,0,0.0,0.0,1.33,2.01
2023-01-16,7008,07:13:35,15.73,0.37,10.42,17.1,0.0,3.71,47.33
2023-01-16,7008,08:00:55,16.2,4.55,9.75,17.02,0.0,4.73,52.25
2023-01-16,7007,08:38:24,15.1,0.12,5.47,16.07,0.48,1.68,38.92
2023-01-16,7008,08:53:10,16.19,0.45,7.1,17.41,0.0,3.0,44.15
2023-01-16,7007,09:17:19,16.04,0.45,4.38,16.03,0.28,9.87,47.05
2023-01-16,7008,09:37:19,14.94,2.47,0,0.0,0.0,19.48,36.89
2023-01-16,7007,10:04:22,14.6,0.15,5.17,15.72,15.7,15.33,66.67
2023-01-16,7007,11:11:02,16.03,0,5.15,15.52,5.08,7.74,49.52
2023-01-16,7007,13:13:41,15.15,3.35,8.03,15.96,0.25,7.48,50.24
2023-01-16,7008,13:37:33,0.0,0.05,0,0.0,0.0,6.12,6.16
2023-01-16,7007,14:03:56,15.68,0.4,8.45,15.37,0.0,102.12,142.02
2023-01-16,7007,16:25:57,16.16,0.7,5.5,16.57,51.64,11.87,102.44
2023-01-16,7007,20:57:25,15.78,0.28,7.17,17.13,0.52,1.7,42.58
2023-01-16,7007,21:40:00,15.47,0.43,11.08,16.98,0.78,0.52,45.27
2023-01-16,7007,22:25:16,0.5,2.08,0,0.0,0.0,11.98,14.56
2023-01-16,7007,22:39:50,16.57,0.83,6.42,18.65,8.31,11.73,62.52
2023-01-16,7007,23:42:21,17.45,22.17,5.15,17.47,7.75,12.97,82.96
2023-01-17,7007,02:22:32,15.63,0.17,8.23,16.64,0.61,1.75,43.03
2023-01-17,7007,03:05:34,15.94,22.13,1.12,0.52,37.41,10.56,87.68
2023-01-17,7008,07:25:40,11.05,28.78,9.5,21.33,0.0,3.2,73.87
2023-01-17,7008,10:21:45,17.43,0.22,15.52,20.9,0.0,3.75,57.82
2023-01-17,7008,11:19:34,16.03,1.03,8.57,59.3,12.25,10.02,107.2
2023-01-17,7008,13:56:32,18.5,37.14,8.5,20.52,0.0,3.35,88.01
2023-01-17,7007,14:49:49,17.14,7.3,6.03,18.41,0.44,1.67,51.0
2023-01-17,7008,15:43:10,17.17,8.35,10.92,34.25,15.99,3.18,89.86
2023-01-17,7007,16:16:52,16.63,0.17,8.78,18.0,9.77,1.71,55.07
2023-01-17,7007,17:11:56,16.38,22.27,5.83,0.7,2.65,3.98,51.81
2023-01-17,7008,20:01:54,16.48,0.18,31.82,19.02,0.0,2.93,70.43
2023-01-17,7008,21:12:20,16.34,3.47,9.48,18.33,0.0,2.85,50.47
2023-01-17,7008,22:17:13,15.88,5.45,5.28,17.9,0.0,2.94,47.45
2023-01-17,7008,23:04:40,16.2,0.17,8.17,19.29,0.4,3.03,47.25
2023-01-17,7008,23:51:55,18.59,10.55,0,0.0,0.0,3.13,32.27
2023-01-18,7007,01:14:28,15.93,0,8.77,16.07,0.35,3.67,44.78
2023-01-18,7007,01:59:15,15.38,0,6.05,17.35,0.36,2.47,41.62
2023-01-18,7007,02:40:52,15.5,3.71,7.87,16.06,0.9,1.65,45.7
2023-01-18,7007,04:45:23,15.3,0,5.72,15.96,0.44,2.28,39.7
2023-01-18,7007,05:25:05,14.75,0,6.7,38.84,11.96,1.67,73.92
2023-01-18,7008,10:18:56,16.35,0.22,8.12,17.62,1.62,3.2,47.11
2023-01-18,7008,11:06:03,16.06,0.95,1.22,18.15,0.0,3.51,39.89
2023-01-18,7008,11:52:38,14.9,0,2.63,19.82,0.05,79.42,116.82
2023-01-18,7007,13:56:55,14.75,0.21,5.6,16.3,0.37,2.7,39.93
2023-01-18,7007,14:36:51,14.47,0.18,7.02,15.67,0.86,43.53,81.74
2023-01-18,7008,17:12:14,0.8,0.13,0,0.0,0.0,2.7,3.63
2023-01-18,7008,17:15:52,15.9,0.17,8.28,65.85,8.12,3.02,101.33
2023-01-18,7007,19:21:23,8.83,4.68,7.9,15.84,0.51,10.55,48.31
2023-01-18,7008,19:55:07,17.2,2.34,0,0.0,0.0,0.65,20.19
2023-01-18,7007,20:09:42,14.83,0.75,0,0.0,0.0,1.69,17.27
2023-01-19,7008,01:02:14,19.12,1.22,8.53,22.65,0.0,3.07,54.59
2023-01-19,7007,01:10:29,16.3,1.56,5.18,16.84,0.82,1.75,42.45
2023-01-19,7007,01:52:56,14.76,0,7.05,16.29,0.33,1.67,40.1
2023-01-19,7008,02:03:12,19.43,0.17,7.62,23.98,5.75,7.03,63.98
2023-01-19,7007,02:33:02,14.82,0,7.71,16.84,10.93,1.83,52.14
2023-01-19,7008,03:07:11,19.27,0.18,6.61,23.68,0.0,4.03,53.79
2023-01-19,7007,03:25:10,14.16,0.8,5.98,15.77,0.47,1.73,38.91
2023-01-19,7008,04:00:58,19.29,0.66,8.98,21.13,0.24,2.97,53.28
2023-01-19,7007,04:11:12,15.12,0.12,5.98,16.1,25.6,1.53,64.45
2023-01-19,7007,05:15:39,16.02,0.23,4.97,15.87,0.38,1.67,39.13
2023-01-19,7008,05:24:48,17.23,0.13,9.13,22.65,0.0,2.84,51.99
2023-01-19,7007,05:54:47,14.8,0,2.35,43.27,14.6,1.58,76.6
2023-01-19,7008,07:10:50,16.25,0.25,10.5,17.18,0.0,3.18,47.37
2023-01-19,7008,07:58:12,16.37,7.7,9.07,20.12,0.0,3.3,56.55
2023-01-19,7008,08:54:45,16.23,0.6,8.33,17.72,0.0,3.25,46.13
2023-01-19,7008,09:40:53,16.67,0.18,9.15,18.33,0.0,3.04,47.37
2023-01-19,7008,10:28:15,17.58,0.78,10.27,17.22,0.0,22.56,68.4
2023-01-19,7008,11:36:39,15.49,0.18,10.28,55.3,15.51,3.05,99.82
2023-01-19,7007,13:35:20,14.73,0.12,5.47,15.97,0.47,1.5,38.25
2023-01-19,7008,13:50:04,15.78,0.18,8.25,18.23,0.0,3.28,45.73
2023-01-19,7007,14:13:35,14.87,0.42,6.13,16.03,0.25,1.47,39.17
2023-01-19,7008,14:35:48,16.7,5.0,11.45,18.75,0.0,3.05,54.95
2023-01-19,7007,14:52:45,14.69,0.17,7.31,15.93,0.83,3.28,42.22
2023-01-19,7008,15:30:45,15.58,0.62,9.8,18.68,0.0,4.08,48.77
2023-01-19,7007,15:34:58,14.88,4.27,7.12,16.27,0.32,1.5,44.35
2023-01-19,7007,16:19:19,14.08,8.09,5.58,15.85,0.49,3.15,47.24
2023-01-19,7008,16:19:31,15.52,0.23,7.87,19.93,11.68,3.35,58.59
2023-01-19,7007,17:06:33,14.92,0.18,6.47,16.14,1.35,1.7,40.75
2023-01-19,7008,17:18:06,16.26,0.15,13.4,60.86,12.19,2.98,105.85
2023-01-19,7007,17:47:18,15.47,38.48,9.85,18.15,1.72,2.78,86.45
2023-01-19,7007,19:52:27,16.3,0.43,8.65,17.3,0.37,1.37,44.42
2023-01-19,7008,20:03:02,15.69,27.87,8.87,18.61,0.0,3.68,74.72
2023-01-19,7007,20:36:52,16.47,0.4,7.58,16.01,0.33,3.85,44.65
2023-01-19,7007,21:21:31,15.75,0,7.33,16.43,0.32,5.9,45.73
2023-01-19,7007,22:07:15,14.8,0.45,6.83,16.39,0.63,5.96,45.07
2023-01-19,7008,22:17:52,9.12,2.14,7.8,18.68,0.0,3.08,40.82
2023-01-19,7007,22:52:19,15.79,1.96,9.48,16.02,0.33,8.03,51.62
2023-01-19,7008,22:58:42,17.03,0.67,11.97,18.3,0.0,3.28,51.25
2023-01-19,7008,23:49:57,18.4,7.49,11.72,19.12,0.0,3.13,59.86
2023-01-20,7008,02:05:50,16.61,0.18,19.62,18.88,0.0,3.19,58.48
2023-01-20,7008,03:04:19,16.97,9.35,14.17,11.25,0.55,5.32,57.6
2023-01-20,7008,07:13:49,17.21,2.28,6.92,21.13,12.35,12.48,72.38
2023-01-20,7007,07:23:51,9.36,4.0,13.35,16.25,0.42,1.77,45.14
2023-01-20,7007,09:49:08,16.08,5.0,11.03,15.83,0.32,1.75,50.02
2023-01-20,7008,10:20:11,16.33,0.15,8.25,17.7,0.0,8.32,50.75
2023-01-20,7007,10:39:09,15.02,0.23,15.55,16.47,0.73,1.51,49.52
2023-01-20,7008,11:10:56,15.2,0.12,8.68,17.53,0.0,3.15,44.69
2023-01-20,7007,11:28:40,7.78,0.65,5.8,16.97,0.28,1.4,32.88
2023-01-20,7007,16:10:32,15.05,0.08,24.95,16.2,0.35,1.4,58.03
2023-01-20,7008,17:01:53,8.56,0.22,23.47,21.57,1.45,3.44,58.69
2023-01-20,7007,17:08:34,14.59,0.28,18.83,16.21,0.77,1.17,51.85
2023-01-20,7008,19:10:19,10.22,95.71,29.15,19.55,0.0,4.15,158.77
2023-01-20,7007,19:58:33,1.82,31.5,22.71,19.52,0.42,2.76,78.73
2023-01-20,7008,22:17:09,18.17,0.2,17.78,22.29,0.55,3.56,62.55
2023-01-20,7008,23:19:42,17.75,10.88,19.37,21.1,0.32,144.23,213.64
2023-01-21,7007,02:36:02,17.4,2.46,6.83,18.87,0.37,1.25,47.18
2023-01-21,7007,03:23:13,17.98,0.27,10.43,19.68,4.03,1.74,54.13
2023-01-21,7007,04:17:21,16.0,5.76,19.9,20.5,0.86,1.46,64.5
2023-01-21,7007,05:21:51,3.44,62.46,0,0.0,0.0,1.77,67.66
2023-01-21,7007,07:18:45,16.18,1.04,15.9,16.7,0.78,13.22,63.81
2023-01-21,7008,07:26:17,10.12,10.86,0,0.0,0.0,7.7,28.67
2023-01-21,7007,08:22:34,16.25,2.72,8.67,16.3,8.08,15.64,67.65
2023-01-21,7007,09:30:13,16.27,22.31,7.15,17.42,1.03,5.68,69.87
2023-01-21,7007,10:47:44,15.15,0.9,9.82,16.58,0.33,8.02,50.8
2023-01-21,7007,11:50:24,15.4,0,2.34,16.87,0.0,2.49,37.1
2023-01-21,7007,13:30:16,15.48,0.82,6.45,16.1,0.33,7.02,46.2
2023-01-21,7007,14:16:28,15.9,18.83,8.74,16.39,0.35,9.43,69.63
2023-01-21,7007,15:26:06,14.25,2.42,0,0.0,0.0,12.31,28.97
2023-01-21,7007,19:36:31,18.01,2.03,1.37,22.31,103.35,2.15,149.24
2023-01-22,7007,04:23:38,16.97,0.25,8.82,17.23,0.33,1.62,45.22
2023-01-22,7007,05:08:51,15.04,0.19,5.32,16.93,0.39,1.7,39.56
2023-01-22,7007,05:48:25,14.89,0,1.26,50.95,10.5,1.81,79.42
2023-01-22,7007,08:16:07,15.65,0.28,21.42,16.89,0.88,4.33,59.45
2023-01-22,7007,09:15:34,15.15,0.4,8.92,17.9,0.33,1.42,44.12
2023-01-22,7007,09:59:41,1.8,3.55,0,0.0,0.0,1.25,6.6
2023-01-22,7007,11:29:11,15.67,11.14,6.02,52.84,10.56,26.53,122.76
2023-01-22,7008,13:20:42,16.26,7.95,7.2,21.0,0.0,3.5,55.92
2023-01-22,7008,14:16:37,17.53,10.22,7.58,19.47,0.0,3.17,57.97
2023-01-22,7008,16:45:02,16.44,0.18,9.1,18.52,0.0,3.0,47.24
2023-01-22,7008,17:32:16,15.45,0.18,9.92,58.74,28.21,9.02,121.51
2023-01-22,7008,20:06:53,16.47,0.17,15.92,20.22,0.0,4.1,56.87
2023-01-22,7007,20:08:15,16.11,0.82,11.48,18.3,0.85,1.58,49.15
2023-01-22,7007,20:57:24,16.44,0.2,8.8,17.6,0.38,1.75,45.17
2023-01-22,7008,21:03:45,26.37,223.23,61.5,20.08,0.5,3.15,334.84
2023-01-22,7007,21:42:34,16.63,0.58,27.55,17.72,0.38,1.5,64.37
2023-01-22,7007,22:46:56,16.28,1.15,20.3,17.18,1.0,2.75,58.67
2023-01-23,7007,01:09:48,17.5,0.29,13.53,18.58,0.73,1.92,52.55
2023-01-23,7007,02:02:21,16.57,0.18,15.32,17.48,0.42,2.27,52.24
2023-01-23,7008,02:40:20,17.02,11.75,29.63,20.23,0.0,5.62,84.25
2023-01-23,7007,02:54:35,16.84,6.15,10.33,17.68,0.33,2.0,53.33
2023-01-23,7007,03:47:55,16.48,1.25,25.83,17.6,4.08,1.75,67.0
2023-01-23,7008,04:04:35,16.47,0.17,24.75,61.89,113.79,4.83,221.9
2023-01-23,7007,05:12:55,15.85,0.13,11.47,17.6,0.43,1.87,47.35
2023-01-23,7007,06:00:16,9.94,9.93,24.33,17.1,0.27,5.78,67.35
2023-01-23,7008,08:30:17,16.55,3.47,13.48,21.39,3.27,3.45,61.6
2023-01-23,7008,09:31:53,16.83,7.51,1.3,2.13,310.77,0.38,338.93
2023-01-23,7008,09:31:54,0.58,0,0,19.67,318.28,0.38,338.91
2023-01-23,7007,14:34:48,16.1,3.47,19.67,17.22,0.55,3.42,60.42
2023-01-23,7007,15:35:13,15.07,1.17,13.67,18.88,35.66,69.1,153.55
2023-01-24,7007,20:54:29,1.39,7.42,6.3,17.15,0.7,14.47,47.43
2023-01-24,7007,21:41:55,15.79,8.16,6.83,17.09,8.96,15.08,71.92
2023-01-24,7007,22:53:50,16.1,0.48,5.8,16.8,0.49,2.62,42.28
2023-01-24,7007,23:36:07,10.7,27.85,0,0.0,0.0,1.75,40.3
2023-01-24,7007,23:36:08,0.39,0,0,10.3,27.85,1.75,40.28
2023-01-25,7007,11:37:51,15.97,2.43,1.2,27.3,68.78,3.03,118.71
2023-01-25,7008,13:14:03,17.16,100.64,9.82,20.82,0.0,3.83,152.27
2023-01-25,7008,16:43:46,16.29,7.65,15.77,62.92,22.05,4.02,128.68
2023-01-25,7007,17:10:28,16.73,0.2,9.0,18.85,0.0,5.55,50.33
2023-01-25,7007,18:02:28,15.58,4.8,18.9,19.97,0.0,7.2,66.45
2023-01-25,7007,21:38:36,8.16,0.45,16.77,18.53,0.0,5.25,49.16
2023-01-25,7007,22:27:46,15.87,0.45,10.18,18.88,0.0,4.83,50.22
2023-01-25,7007,23:17:59,15.55,0,10.63,17.33,0.0,5.94,49.46
2023-01-26,7008,01:00:40,10.48,0.14,0,0.0,0.0,4.38,15.0
2023-01-26,7007,01:12:03,17.17,0.08,14.08,17.55,26.75,3.62,79.25
2023-01-26,7008,01:15:41,17.6,0.2,18.07,19.95,0.0,5.37,61.18
2023-01-26,7008,02:16:52,17.54,5.54,11.72,19.9,0.0,3.42,58.12
2023-01-26,7008,03:14:59,18.77,4.65,1.5,25.17,110.13,10.18,170.39
2023-01-26,7007,15:48:03,17.87,0.25,1.35,5.26,37.97,1.13,63.83
2023-01-26,7008,16:52:14,16.87,9.06,15.25,20.3,16.64,6.44,84.56
2023-01-27,7008,01:18:18,23.51,2.53,17.93,19.6,0.0,3.15,66.73
2023-01-27,7007,03:28:24,34.25,158.82,20.35,18.29,0.0,3.11,234.82
2023-01-27,7008,05:00:26,15.78,0.18,7.79,19.85,11.17,3.02,57.78
2023-01-27,7008,05:58:13,15.4,0,3.3,55.65,22.56,3.4,100.31
2023-01-27,7007,08:16:12,16.02,0.25,8.57,17.75,0.0,3.17,45.75
2023-01-27,7008,08:24:12,15.85,0.65,8.21,18.23,0.0,3.43,46.37
2023-01-27,7007,09:01:57,16.25,0.68,10.48,17.5,0.0,3.0,47.92
2023-01-27,7008,09:16:53,16.4,0.38,11.18,18.25,0.0,3.32,49.53
2023-01-27,7007,09:49:52,15.5,0.3,67.78,17.92,0.9,9.28,111.68
2023-01-27,7008,10:06:25,15.22,0.13,62.85,18.45,0.0,11.47,108.13
2023-01-27,7007,11:51:28,16.35,7.13,23.47,17.42,0.0,3.17,67.53
2023-01-27,7008,13:55:59,15.7,0.33,26.97,18.35,0.0,3.14,64.49
2023-01-27,7007,14:38:08,16.28,101.95,7.43,18.63,0.0,3.17,147.47
2023-01-27,7008,15:00:28,15.65,3.33,11.65,19.03,0.77,3.37,53.79
2023-01-27,7008,17:10:07,16.58,0.13,12.28,20.77,0.0,4.23,53.99
2023-01-27,7007,17:21:20,17.94,9.07,10.23,21.62,0.0,12.38,71.24
2023-01-27,7008,19:07:09,18.6,0.15,8.0,19.47,0.0,3.0,49.22
2023-01-27,7008,19:56:22,16.92,0.25,10.73,19.47,0.0,2.85,50.22
2023-01-27,7008,20:46:35,17.67,0.2,9.02,20.65,0.0,2.96,50.5
2023-01-27,7008,21:37:05,17.39,4.28,11.55,20.18,0.47,2.98,56.85
2023-01-27,7008,22:33:56,16.78,0.22,7.57,18.4,0.0,7.08,50.05
2023-01-27,7007,23:18:33,18.55,0.15,7.85,21.58,55.34,4.4,107.88
2023-01-27,7008,23:23:59,17.25,0.17,10.85,49.15,18.93,3.32,99.67
2023-01-28,7007,01:09:59,18.41,0.17,13.35,22.05,0.0,3.2,57.18
2023-01-28,7007,02:07:10,18.13,0.19,9.82,21.85,0.0,3.63,53.62
2023-01-28,7007,03:00:47,18.02,0.28,7.74,23.93,8.83,4.27,63.07
2023-01-28,7007,04:03:51,19.92,5.48,7.92,56.88,16.36,4.02,110.58
2023-01-28,7008,14:59:13,16.78,0.25,6.92,19.1,0.0,3.2,46.25
2023-01-28,7008,15:45:28,16.35,0.54,20.33,18.55,0.0,3.33,59.1
2023-01-28,7007,15:52:42,15.23,0.52,20.37,18.05,0.0,6.55,60.72
2023-01-28,7008,16:50:48,16.45,0.45,7.9,18.3,0.0,3.0,46.1
2023-01-28,7007,16:53:25,15.92,0.47,9.12,49.26,39.05,2.97,116.78
2023-01-28,7008,17:36:54,14.98,0.15,6.97,18.02,0.0,6.92,47.04
2023-01-28,7008,19:15:21,25.72,232.59,10.0,19.98,0.0,3.05,291.34
2023-01-29,7007,01:09:41,17.81,0.67,11.13,18.67,0.0,3.17,51.45
2023-01-29,7008,01:36:51,16.42,0.15,12.7,19.78,0.0,3.05,52.1
2023-01-29,7007,02:01:08,16.53,0.19,9.14,18.13,0.0,3.2,47.18
2023-01-29,7008,02:28:57,16.49,0.36,10.57,19.42,0.0,2.93,49.77
2023-01-29,7007,02:48:19,16.24,0.21,9.65,18.03,0.0,3.13,47.27
2023-01-29,7008,03:18:43,17.12,5.03,9.9,20.74,0.0,3.21,56.0
2023-01-29,7007,03:35:35,16.01,0.22,12.72,18.9,0.0,3.2,51.05
2023-01-29,7008,04:14:43,16.32,0.18,7.92,54.66,26.66,3.05,108.78
2023-01-29,7007,04:26:38,16.58,10.24,12.21,31.98,10.5,3.77,85.28
2023-01-29,7007,09:24:22,17.72,20.14,4.13,17.89,0.0,3.01,62.9
2023-01-29,7007,11:17:21,17.54,0.12,6.37,11.38,0.0,16.27,51.69
2023-01-29,7008,11:46:20,15.54,0,2.83,18.68,0.16,3.83,41.04
2023-01-29,7008,13:13:41,16.0,0.12,14.45,19.1,1.12,9.92,60.7
2023-01-29,7007,14:09:48,15.2,0.17,8.55,17.89,0.0,2.96,44.77
2023-01-29,7008,14:14:23,16.43,0.22,7.27,19.12,0.0,3.07,46.1
2023-01-29,7007,14:54:34,16.01,0.37,7.07,12.3,0.0,3.85,39.59
2023-01-29,7008,15:00:29,16.29,0.15,8.78,18.28,0.0,3.95,47.45
2023-01-29,7007,15:40:06,15.67,3.77,9.47,17.47,0.0,3.17,49.54
2023-01-29,7008,15:47:56,15.7,5.69,11.02,18.37,0.0,3.38,54.15
2023-01-29,7007,16:36:51,15.3,0.17,6.75,18.58,0.0,3.62,44.42
2023-01-29,7008,16:42:05,16.29,0.17,7.22,18.92,9.0,5.73,57.32
2023-01-29,7007,17:21:16,17.47,0.18,9.87,58.88,14.72,3.29,104.4
2023-01-29,7008,17:39:24,15.48,0.18,7.26,57.79,18.83,3.23,102.78
2023-01-29,7007,19:42:21,16.8,13.12,8.63,18.85,0.0,3.17,60.56
2023-01-29,7008,19:49:29,18.4,9.04,1.58,27.22,255.81,3.72,315.76
2023-01-29,7007,20:42:55,16.77,10.47,9.18,18.23,3.27,13.68,71.6
2023-01-29,7007,21:54:31,16.37,0.42,8.58,19.21,0.0,13.32,57.9
2023-01-29,7007,22:52:25,17.82,5.52,13.6,19.19,0.0,69.07,125.2
2023-01-30,7007,00:57:36,0.1,0,0,0.0,0.0,3.55,3.65
2023-01-30,7007,01:03:39,17.4,5.82,20.18,19.58,0.0,7.65,70.63
2023-01-30,7007,02:14:17,16.98,0.27,15.05,19.82,0.0,3.64,55.75
2023-01-30,7008,02:38:10,16.98,7.85,8.58,19.73,0.0,20.47,73.62
2023-01-30,7007,03:10:02,17.57,0.48,6.67,19.07,0.0,31.0,74.78
2023-01-30,7008,03:51:47,16.67,0.18,8.73,19.48,0.0,3.3,48.37
2023-01-30,7007,04:24:49,18.05,0.21,7.3,19.5,0.0,3.54,48.6
2023-01-30,7008,04:40:09,16.81,0.17,12.91,18.49,0.0,3.34,51.72
2023-01-30,7007,05:13:25,17.73,0.3,10.4,98.08,15.91,3.2,145.62
2023-01-30,7008,05:31:52,16.52,0.17,14.22,22.81,10.81,6.28,70.8
2023-01-30,7007,07:58:33,15.96,1.99,13.52,18.65,0.03,4.4,54.56
2023-01-30,7008,08:04:03,15.52,0.45,11.52,19.87,0.0,3.28,50.64
2023-01-30,7008,09:00:01,16.55,7.35,9.02,18.9,0.0,3.13,54.95
2023-01-30,7008,10:25:44,17.1,0.63,12.0,19.58,0.0,3.21,52.53
2023-01-30,7007,10:33:03,16.02,2.2,14.01,17.85,0.0,2.23,52.32
2023-01-30,7008,11:18:16,16.15,0.23,12.23,57.56,7.37,2.85,96.41
2023-01-30,7007,12:58:58,15.19,0.15,12.35,17.38,0.0,3.73,48.8
2023-01-30,7008,13:44:36,16.23,1.72,37.96,17.48,0.0,3.07,76.46
2023-01-30,7007,13:47:46,15.51,0.75,43.1,18.05,0.0,3.25,80.67
2023-01-30,7008,15:01:04,17.65,4.07,9.2,23.1,6.68,4.02,64.72
2023-01-30,7007,15:08:26,24.41,224.01,20.98,18.38,0.0,3.0,290.78
2023-01-30,7008,19:52:12,17.89,0.25,7.48,20.78,0.0,3.62,50.02
2023-01-30,7008,20:42:13,17.73,0.19,8.25,19.0,0.0,3.35,48.51
2023-01-30,7007,21:02:43,16.8,1.8,7.71,18.75,0.0,6.85,51.92
2023-01-30,7008,21:30:44,17.94,12.8,15.43,19.78,0.52,3.87,70.35
2023-01-30,7007,22:14:41,17.85,0.22,7.43,19.79,0.0,3.45,48.74
2023-01-30,7008,22:41:05,18.49,0.7,7.02,20.2,0.0,4.07,50.47
2023-01-30,7007,23:03:25,17.17,1.59,8.17,18.98,0.0,3.35,49.25
2023-01-30,7008,23:31:33,18.52,5.73,12.11,19.57,0.0,3.27,59.2
2023-01-30,7007,23:52:40,16.98,0.96,8.0,18.98,0.0,3.08,48.0
2023-01-31,7007,01:48:35,15.62,1.62,8.07,19.08,0.0,3.95,48.34
2023-01-31,7008,02:09:29,16.13,0.88,7.47,20.45,0.0,3.45,48.38
2023-01-31,7007,02:42:09,16.3,0.17,8.55,18.53,0.0,3.82,47.36
2023-01-31,7008,03:02:53,18.78,1.45,12.27,26.38,12.47,11.8,83.15
2023-01-31,7007,03:29:31,15.59,0.18,8.98,19.22,4.28,11.17,59.42
2023-01-31,7008,04:26:02,32.55,44.07,0,0.0,0.0,4.07,80.69
2023-01-31,7007,04:28:56,15.36,0.17,8.85,18.52,0.0,3.03,45.93
2023-01-31,7007,05:14:52,16.45,21.35,8.37,59.4,7.5,3.2,116.26
2023-01-31,7007,08:22:40,16.44,2.83,9.05,18.52,0.0,3.03,49.87
2023-01-31,7007,09:12:32,15.5,5.05,10.93,18.83,0.0,5.68,56.0
2023-01-31,7007,10:08:32,16.35,0.18,21.07,19.85,0.52,3.31,61.28
2023-01-31,7007,11:09:49,16.58,0.13,9.77,19.53,3.92,1.25,51.18
2023-01-31,7007,12:04:36,16.57,0.53,16.03,19.01,0.0,9.45,61.6
2023-01-31,7007,14:05:33,16.65,0.94,6.55,19.06,0.0,3.03,46.24
2023-01-31,7007,14:51:47,16.77,4.48,8.25,20.13,15.1,3.12,67.85
2023-01-31,7007,15:59:38,16.3,0.2,10.35,19.22,0.0,3.4,49.47
2023-01-31,7007,16:49:06,17.1,0.23,7.32,23.27,17.87,5.12,70.9
2023-01-31,7007,19:26:32,11.2,1.38,21.5,22.75,0.0,3.24,60.07
2023-01-31,7007,20:26:36,16.76,2.08,9.76,20.9,0.0,3.32,52.83
2023-01-31,7007,21:25:47,16.76,0.78,18.85,20.83,0.0,3.25,60.48
2023-01-31,7007,22:43:14,20.97,9.11,19.13,23.89,0.0,3.51,76.62
2023-02-01,7007,02:02:23,18.59,2.73,16.68,23.17,0.0,3.48,64.65
2023-02-01,7007,03:07:02,17.5,0.25,27.18,19.63,4.85,3.88,73.3
2023-02-01,7007,04:25:38,17.65,6.52,15.74,20.15,0.0,3.86,63.92
2023-02-01,7008,05:00:11,18.52,0.17,1.27,29.32,340.34,3.13,392.74
2023-02-01,7007,20:08:16,16.04,0.44,9.02,20.25,0.13,3.08,48.96
2023-02-01,7007,21:09:22,17.44,0.56,9.55,19.42,0.0,4.03,51.0
